"ipm_id","species_author","species_accepted","tax_genus","tax_family","tax_order","tax_class","tax_phylum","kingdom","organism_type","dicot_monocot","angio_gymno","authors","journal","pub_year","doi","corresponding_author","email_year","remark","apa_citation","demog_appendix_link","duration","start_year","start_month","end_year","end_month","periodicity","population_name","number_populations","lat","lon","altitude","country","continent","ecoregion","studied_sex","eviction_used","evict_type","treatment","has_time_lag","has_age"
"aaa261","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"MP3",1,"-43.834800000000001","172.9709","516","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa262","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"MP4",1,"-43.847200000000001","172.97219999999999","642","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa263","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"MP5",1,"-43.822800000000001","172.98249999999999","527","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa264","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"MP6",1,"-43.832599999999999","172.99889999999999","653","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa265","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"SH1",1,"-43.5871","172.75239999999999","78","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa266","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"SH2",1,"-43.587899999999998","172.761","295","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa267","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"SH3",1,"-43.593600000000002","172.76779999999999","180","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa268","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"SH4",1,"-43.593200000000003","172.76929999999999","180","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa269","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO1",1,"-43.837899999999998","172.78829999999999","130","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa270","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO10",1,"-43.822499999999998","172.8202","567","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa271","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO2",1,"-43.845399999999998","172.78639999999999","60","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa272","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO3",1,"-43.857799999999997","172.7749","39","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa273","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO4",1,"-43.856900000000003","172.77180000000001","38","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa274","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO5",1,"-43.850200000000001","172.77430000000001","61","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa275","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO6",1,"-43.836100000000002","172.77600000000001","316","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa276","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO7",1,"-43.823799999999999","172.78450000000001","483","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa277","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO8",1,"-43.813299999999998","172.8169","681","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa278","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"TO9",1,"-43.815800000000003","172.8228","616","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa279","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"BF1_S",1,"-43.826099999999997","172.70429999999999","4","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa280","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"BF2_S",1,"-43.825400000000002","172.70529999999999","8","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa281","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CAB1",1,"-43.622","172.7835","3","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa282","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CAB2",1,"-43.621899999999997","172.7852","14","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa283","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CHB",1,"-43.634399999999999","172.72300000000001","61","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa284","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CHB1",1,"-43.634399999999999","172.72300000000001","61","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa285","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"CHB2",1,"-43.634300000000003","172.72120000000001","43","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa286","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"ESL",1,"-43.572400000000002","172.77109999999999","13","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa287","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"ESWP",1,"-43.573999999999998","172.7698","20","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa288","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GH1",1,"-43.584699999999998","172.77869999999999","21","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa289","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"GH2",1,"-43.586599999999997","172.78370000000001","32","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa290","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"HB",1,"-43.637599999999999","172.71449999999999","26","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa291","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"HB1",1,"-43.636299999999999","172.71539999999999","27","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaa292","Cotyledon_orbiculata","Cotyledon_orbiculata","Cotyledon","Crassulaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Shrub","Dicot","angio","Pannell","RIO",2016,"https://hdl.handle.net/10182/7664","Pannell","jennifer.pannell@aut.ac.nz (2018)",NA,"Pannell, J. L. (2016). Climatic limitation of alien weeds in New Zealand: enhancing species distribution models with field data (Doctoral dissertation, Lincoln University).",NA,6,2010,"11",2015,"11",1,"HB2",1,"-43.638800000000003","172.71360000000001","17","NZL  ","Oceania","TGS","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
